server_id,user_id
BBG000Q3RGN4,NASDAQ:PSEC
BBG000Q3JN03,NYSE:RF
BBG000Q2HM09,NYSE:YELP
BBG000Q1R1Y9,NYSE:BERY
BBG000Q1KFH4,NYSE:WAL
BBG000Q1JQ37,NYSE:SEMG
BBG000Q1GK24,NYSE:CNO
BBG000Q0SZJ2,NASDAQ:LOGM
BBG000Q0BPZ4,NYSE:CIT
BBG000PXZFW2,NYSE:WLK
BBG000PXGT62,NYSE:TPX
BBG000PXDL44,NASDAQ:LKQ
BBG000PX3XC0,NYSE:WLL
BBG000PW5VX1,NYSE:AR
BBG000PVRDL2,NYSE:WPM
BBG000PV2L86,NYSE:WYND
BBG000PTLGZ1,NYSE:LEA
BBG000PSKYX7,NYSE:V
BBG000PSJP22,NYSE:CVE
BBG000PSJMV7,NASDAQ:TXRH
BBG000PQ4W72,US:GNRC
BBG000PPL3G9,NASDAQ:MNKD
BBG000PPFKQ7,NYSE:BR
BBG000PNF2V6,NASDAQ:KNDI
BBG000PN9NB9,NASDAQ:ALTR
BBG000PMSK08,NYSE:BOX
BBG000PLF6N0,NASDAQ:FOLD
BBG000PD6X77,NASDAQ:ARCC
BBG000PCQQL6,NASDAQ:QRTEA
BBG000P9D329,NASDAQ:WPRT
BBG000P458P3,NYSE:DPZ
BBG000P2TYL8,NASDAQ:LPLA
BBG000P28YZ6,NYSE:KBR
BBG000P1K2X6,NASDAQ:GTLS
BBG000NVSBL7,NASDAQ:NVAX
BBG000NV1KK7,NYSE:DG
BBG000NSQ9M0,NYSE:AUY
BBG000NSHMZ7,NYSE:TRQ
BBG000NSCNT7,NASDAQ:PFG
BBG000NS26Q8,NYSE:HUN
BBG000NDYB67,NYSE:GM
BBG000NDV1D4,NASDAQ:TMUS
BBG000N9MNX3,NASDAQ:TSLA
BBG000N7MZ06,NYSE:HUBS
BBG000N7MXL8,NASDAQ:ETSY
BBG000N7KJX8,NASDAQ:DOCU
BBG000N746D6,NASDAQ:ETFC
BBG000N49069,NASDAQ:OPK
BBG000N2HDY5,NYSE:ANET
BBG000N0G2Z3,NYSE:ERF
BBG000MQ1SN9,NYSE:DVA
BBG000MM5VL9,NYSE:HLF
BBG000MM2P62,NASDAQ:FB
BBG000MHTV89,NYSE:EPAM
BBG000MDCQC2,NYSE:ABC
BBG000MBHNC8,NYSE:MOH
BBG000M6TR37,NASDAQ:SBNY
BBG000M65M61,NASDAQ:UAL
BBG000M44VW8,NYSE:OC
BBG000M34GG1,NYSE:MIC
BBG000M1R011,NYSE:NOW
BBG000LR8515,NYSE:SBH
BBG000LNL298,NASDAQ:NUVA
BBG000LL9LQ5,NYSE:IAG
BBG000LJS6B8,NASDAQ:ALGT
BBG000LD9JQ8,NASDAQ:WYNN
BBG000LC1FS4,NYSE:ATI
BBG000L8CBX4,NYSE:TDG
BBG000L5CJF3,NYSE:XPO
BBG000L4M7F1,NYSE:RMD
BBG000KYNTQ5,NASDAQ:GPRE
BBG000KLDTJ2,NASDAQ:WETF
BBG000KLB4Q1,NASDAQ:SWKS
BBG000KHWT55,NYSE:HPQ
BBG000KD2ZL5,AMEX:NGD
BBG000K8KKL9,NYSE:IMAX
BBG000K88H58,NYSE:FCN
BBG000K82ZT8,NASDAQ:CHKP
BBG000K5M1S8,NYSE:ENB
BBG000K4ND22,NYSE:CVX
BBG000K3BC83,NYSE:LAD
BBG000K2HB18,NYSE:EXK
BBG000K1J931,NASDAQ:CSIQ
BBG000K14TT5,NASDAQ:GLNG
BBG000JYP7L8,NYSE:CE
BBG000JWD753,NYSE:LVS
BBG000JSTBB9,NYSE:CPE
BBG000JKCWS0,NYSE:CLB
BBG000JK9DK4,NASDAQ:PLCE
BBG000JH6683,NASDAQ:IONS
BBG000JG0547,NASDAQ:ADP
BBG000JCPGZ1,NYSE:MTDR
BBG000J7Q1L9,NYSE:HLX
BBG000J6XT05,NYSE:EXC
BBG000J5Q6L2,NYSE:GNW
BBG000J5J943,NASDAQ:CLNE
BBG000J4L211,NYSE:BKD
BBG000J2XL74,NYSE:PM
BBG000J1QLT0,NYSE:STZ
BBG000J0D904,NYSE:BIG
BBG000J094P3,NYSE:RNG
BBG000HXNN20,NASDAQ:ACGL
BBG000HXJB21,NASDAQ:IRBT
BBG000HW5GX3,NYSE:CNQ
BBG000HS77T5,NYSE:VZ
BBG000HQ1LB3,NASDAQ:FCEL
BBG000HLJ7M4,NASDAQ:IDCC
BBG000HHLBF9,NASDAQ:VSAT
BBG000HGYNZ9,NASDAQ:STLD
BBG000HG21Y3,NYSE:NUS
BBG000HCJMF9,NYSE:PRU
BBG000H9G7X2,NYSE:ANF
BBG000H8TVT2,NYSE:TGT
BBG000H8LGK2,NYSE:MD
BBG000H6K1B0,NYSE:PAG
BBG000H6HNW3,NYSE:TWTR
BBG000H5W8K4,NYSE:KEM
BBG000H556T9,NYSE:HON
BBG000H3YXF8,NASDAQ:CTAS
BBG000H3FZM6,NASDAQ:SRCL
BBG000H1F895,NASDAQ:MLNX
BBG000H01H92,NASDAQ:AMCX
BBG000GZYVY1,NASDAQ:JACK
BBG000GZQ728,NYSE:XOM
BBG000GXZ4W7,NASDAQ:ANSS
BBG000GTYWL7,NYSE:QGEN
BBG000GRZDV1,NASDAQ:STRA
BBG000GQPB11,NASDAQ:MELI
BBG000GQGJT4,NYSE:THS
BBG000GQ7K93,NYSE:GPK
BBG000GQ1G25,NYSE:TUP
BBG000GPXKX9,NYSE:FLT
BBG000GMDMK8,NYSE:GWR
BBG000GJS7C1,NASDAQ:NBIX
BBG000GHZSZ6,NYSE:FHN
BBG000G9CGL0,NASDAQ:JAZZ
BBG000G8N9C6,NYSE:JWN
BBG000G3QLY3,US:AMP
BBG000G30YX4,NASDAQ:ALXN
BBG000FY4S11,NYSE:C
BBG000FXW512,NYSE:PKI
BBG000FWCC57,NASDAQ:ZIOP
BBG000FW8LZ9,NASDAQ:CLDX
BBG000FVXD63,NYSE:RRC
BBG000FVQ185,NASDAQ:SPWR
BBG000FV28W9,NASDAQ:LOPE
BBG000FSMWC3,NYSE:WSM
BBG000FRNTH6,NASDAQ:ISBC
BBG000FQRVM3,NYSE:WAT
BBG000FQ7YR4,NYSE:LYV
BBG000FQ6PY6,NASDAQ:CTXS
BBG000FP1N32,NASDAQ:NTAP
BBG000FLZN98,NYSE:MHK
BBG000FLPRH1,NASDAQ:CAR
BBG000FLHZZ2,NYSE:WCN
BBG000FLF615,NYSE:AXS
BBG000FKX7Z8,NYSE:BAP
BBG000FJS1S8,NYSE:LNN
BBG000FJRZ68,NYSE:DO
BBG000FH8PX5,NYSE:AGN
BBG000FH5YM1,NASDAQ:FTR
BBG000FFH4P5,NYSE:FLS
BBG000FFFQR6,NYSE:WTI
BBG000FFC0B3,NYSE:NYT
BBG000FDBX90,NYSE:CNP
BBG000FC7366,NYSE:MKL
BBG000FBMY72,NYSE:SPN
BBG000FBK808,NYSE:DNR
BBG000F86GP6,NYSE:MCO
BBG000F7RHK8,NASDAQ:TZOO
BBG000F7RCJ1,NYSE:AAP
BBG000F6ZWH2,NYSE:DKS
BBG000F6H8W8,NASDAQ:COST
BBG000F61RJ8,NYSE:ACM
BBG000F5VVB6,NASDAQ:NDAQ
BBG000F4W0M4,NYSE:SIX
BBG000F1ZSN5,NYSE:ROP
BBG000F0KF42,NASDAQ:STX
BBG000F02T51,NYSE:CABO
BBG000DZJVH0,NASDAQ:NXST
BBG000DZCFX4,NYSE:LPI
BBG000DYXD23,NYSE:MTZ
BBG000DYGNW7,NYSE:MCK
BBG000DX5DX2,NASDAQ:MDCO
BBG000DW76Y6,NYSE:FICO
BBG000DW4Q75,NASDAQ:LNT
BBG000DW4LB1,NYSE:AWI
BBG000DVB833,NYSE:GVA
BBG000DV7MX4,NASDAQ:ON
BBG000DTMH63,NYSE:NE
BBG000DSZTN6,NYSE:CCJ
BBG000DSMS70,NASDAQ:ILMN
BBG000DS5588,NYSE:SPB
BBG000DRTDR6,AMEX:NOG
BBG000DRJFC8,NYSE:CLDR
BBG000DQTXY6,NYSE:DHI
BBG000DQN9R3,NASDAQ:MIDD
BBG000DQLV23,NYSE:BMY
BBG000DQBZJ7,NYSE:ATGE
BBG000DPW6P3,NYSE:AXE
BBG000DNBK89,NYSE:CRK
BBG000DN7P92,NYSE:SYK
BBG000DN4ZT1,NASDAQ:TCBI
BBG000DMSQ17,NYSE:LCI
BBG000DMBXR2,US:JPM
BBG000DLY9B9,NYSE:BMO
BBG000DLVDK3,NYSE:AEM
BBG000DLFM21,NYSE:BHC
BBG000DKCC19,NYSE:TSN
BBG000DJN7L9,NYSE:WSO
BBG000DHSPT0,NASDAQ:VIAB
BBG000DH7JK6,NASDAQ:PEP
BBG000DGPR66,NYSE:BG
BBG000DGLTG5,NYSE:DLB
BBG000DFMXT3,NASDAQ:AZPN
BBG000DFGRY7,NASDAQ:CMPR
BBG000DCNK80,NYSE:RPM
BBG000DCGRL8,NASDAQ:IPGP
BBG000DCCZW2,NYSE:AGCO
BBG000DBVBY4,NYSE:EV
BBG000D9H9F1,NASDAQ:MYGN
BBG000D9D830,NYSE:ACN
BBG000D8RG11,NYSE:NRG
BBG000D898T9,NYSE:CAH
BBG000D86F25,NYSE:BWXT
BBG000D7RKJ5,NYSE:EIX
BBG000D7JKW9,NASDAQ:CSGP
BBG000D6TC94,NYSE:JOE
BBG000D6L294,NYSE:XEC
BBG000D5S4M0,NYSE:PII
BBG000D52545,NASDAQ:WEN
BBG000D4LWF6,NASDAQ:MDLZ
BBG000D42FJ0,NYSE:DDD
BBG000D2ZTS8,NYSE:HBI
BBG000D2M6H4,NYSE:MTW
BBG000D25424,AMEX:NG
BBG000D1Y3P1,NASDAQ:FORM
BBG000D13GN8,NASDAQ:ZG
BBG000D0FNV3,NYSE:WCC
BBG000CZWZ05,NASDAQ:BMRN
BBG000CZ4KF3,NASDAQ:STMP
BBG000CY5S22,AMEX:SVM
BBG000CXYSZ6,NASDAQ:FFIV
BBG000CX0P89,NYSE:GPN
BBG000CWL0F5,NASDAQ:EXAS
BBG000CVWGS6,NASDAQ:ATVI
BBG000CVRFS4,NYSE:H
BBG000CTV4N4,NASDAQ:ENTG
BBG000CTQBF3,NASDAQ:SBUX
BBG000CTM4J9,NYSE:CRI
BBG000CSY9H9,NASDAQ:BBBY
BBG000CS8TM8,NASDAQ:CAKE
BBG000CS7CT9,NYSE:KSS
BBG000CS0D96,NASDAQ:CACC
BBG000CRTLP1,AMEX:NTRI
BBG000CR90K4,NYSE:BB
BBG000CR20B1,NASDAQ:EWBC
BBG000CQV2N4,NASDAQ:ICUI
BBG000CQB185,NYSE:AGO
BBG000CPZ0F5,NASDAQ:PDLI
BBG000CPHYL4,NYSE:THC
BBG000CP3D44,NASDAQ:AMSC
BBG000CNZC55,NASDAQ:ODP
BBG000CNWNL6,NYSE:OI
BBG000CNFQW6,NYSE:PRGO
BBG000CLVM51,NYSE:WCG
BBG000CLNSF6,NYSE:STL
BBG000CL9VN6,NASDAQ:NFLX
BBG000CL9JV4,NYSE:SNX
BBG000CL1FG7,NASDAQ:BRKR
BBG000CKVSG8,NYSE:CNX
BBG000CKGBP2,NASDAQ:GILD
BBG000CJZ2W6,NASDAQ:SINA
BBG000CJ2181,NYSE:RS
BBG000CHWP52,NASDAQ:DISCA
BBG000CHSS88,NASDAQ:ODFL
BBG000CHF7G9,NASDAQ:AMAG
BBG000CH7WB8,NYSE:AG
BBG000CH5208,NYSE:UNH
BBG000CGC1X8,NASDAQ:QCOM
BBG000CF8227,NYSE:DBI
BBG000CF5097,NYSE:GBX
BBG000CDMJW6,NASDAQ:CALM
BBG000CC7LQ7,NASDAQ:ZBRA
BBG000CC53X1,NYSE:OSK
BBG000CBMH27,NYSE:MTG
BBG000C9F2F9,NASDAQ:ALKS
BBG000C90DH9,NYSE:IPG
BBG000C8H633,NYSE:MRO
BBG000C8D8G9,NYSE:BOH
BBG000C7TF41,NYSE:HAE
BBG000C7LMS8,NYSE:AZO
BBG000C7B436,NYSE:TEX
BBG000C75N77,NYSE:CMA
BBG000C734W3,NASDAQ:REGN
BBG000C6TLC1,NASDAQ:ATLC
BBG000C6CFJ5,NYSE:GS
BBG000C60K98,NYSE:CVA
BBG000C5Z443,NYSE:CFX
BBG000C5Z1S3,NASDAQ:MU
BBG000C5HS04,NYSE:NKE
BBG000C52TW3,NASDAQ:ARRY
BBG000C4ZZ10,NYSE:SIG
BBG000C4SKT1,NYSE:DY
BBG000C4NJF4,NASDAQ:TTEC
BBG000C4LN67,NASDAQ:GRMN
BBG000C4K3D4,NASDAQ:ADTN
BBG000C4HKK2,NYSE:SKX
BBG000C496P7,NYSE:CBS
BBG000C46HM9,NYSE:M
BBG000C45984,NYSE:L
BBG000C43RR5,NASDAQ:EBAY
BBG000C42WS4,NYSE:CMP
BBG000C3W281,NASDAQ:MASI
BBG000C3NTN5,NASDAQ:HOLX
BBG000C3MXG5,NASDAQ:DOX
BBG000C3J3C9,NASDAQ:CSCO
BBG000C3HSR0,AMEX:LNG
BBG000C3GN47,NYSE:COG
BBG000C3CT93,NASDAQ:SFLY
BBG000C37332,NASDAQ:FOSL
BBG000C30L48,NASDAQ:MPWR
BBG000C2ZCH8,NYSE:SRE
BBG000C2YHG9,NASDAQ:DISH
BBG000C2VBB0,NASDAQ:PTC
BBG000C2V3D6,NYSE:A
BBG000C2RV03,NYSE:BNS
BBG000C2PW58,NYSE:BLK
BBG000C2PL98,NYSE:CFR
BBG000C2L2L0,NYSE:JLL
BBG000C2H3F0,NYSE:CLGX
BBG000C2BXK4,NYSE:MGM
BBG000C29813,NYSE:CPA
BBG000C26K28,NASDAQ:FNSR
BBG000C23PB0,NYSE:LDOS
BBG000C23KJ3,NYSE:AES
BBG000C22QV7,NYSE:SEE
BBG000C221G9,NYSE:PNR
BBG000C1XVK6,NYSE:RE
BBG000C1XSP8,NASDAQ:PLUG
BBG000C1S2X2,NASDAQ:VRTX
BBG000C1JTL6,NYSE:TSS
BBG000C1HN22,NYSE:IEX
BBG000C1FQS9,NYSE:ETR
BBG000C1FB75,NYSE:ICE
BBG000C1DHF5,NASDAQ:CRUS
BBG000C1BW00,NYSE:LMT
BBG000C19QW1,NYSE:CHE
BBG000C17X76,NASDAQ:BIIB
BBG000C16MS8,NASDAQ:MEOH
BBG000C15114,NASDAQ:TECH
BBG000C136Z8,NASDAQ:NTCT
BBG000C101X4,NASDAQ:ABMD
BBG000C0RWX9,NASDAQ:SSRM
BBG000C0RGY3,NASDAQ:PAAS
BBG000C0Q0K4,NYSE:MFC
BBG000C0NG31,NYSE:OBE
BBG000C0LW92,NYSE:BSX
BBG000C0HQ54,NASDAQ:ENDP
BBG000C0G1D1,NASDAQ:INTC
BBG000C0F570,NASDAQ:XLNX
BBG000C060M4,NYSE:AMG
BBG000C04224,NYSE:CBRE
BBG000BZX1N5,NYSE:AIZ
BBG000BZTW70,NYSE:NBR
BBG000BZCKH3,NYSE:MTD
BBG000BZ9223,NYSE:EOG
BBG000BYYLS8,NYSE:BBT
BBG000BYWTX7,NASDAQ:MRVL
BBG000BY33P5,NYSE:JNPR
BBG000BY2Y78,US:IVZ
BBG000BY29C7,NYSE:TPR
BBG000BXZ416,NASDAQ:CRZO
BBG000BXRPH1,NYSE:PXD
BBG000BXPZB7,NYSE:INGR
BBG000BXNJ07,NASDAQ:CY
BBG000BXMFC3,NYSE:URI
BBG000BXM6V2,NYSE:UAA
BBG000BXBHJ4,NYSE:TD
BBG000BX8DC4,NYSE:FL
BBG000BX5ZF5,NYSE:XRX
BBG000BX57K1,NASDAQ:XRAY
BBG000BX3TD3,NYSE:X
BBG000BX24N8,NYSE:WST
BBG000BWXL85,NYSE:RHT
BBG000BWXBC2,NYSE:WMT
BBG000BWVSR1,NYSE:WM
BBG000BWVCP8,NYSE:WMB
BBG000BWSV34,NYSE:WHR
BBG000BWS3F3,NYSE:WGO
BBG000BWQLY4,NASDAQ:PACW
BBG000BWQFY7,NYSE:WFC
BBG000BWPP85,NASDAQ:WERN
BBG000BWP7D9,NYSE:WEC
BBG000BWNN28,NASDAQ:ABIO
BBG000BWNFZ9,NASDAQ:WDC
BBG000BWMX63,NYSE:WBS
BBG000BWLMJ4,NASDAQ:WBA
BBG000BWKB81,NYSE:VSH
BBG000BWJFZ4,NYSE:CF
BBG000BWGYF8,NYSE:VMC
BBG000BWCKB6,NYSE:VFC
BBG000BWBZN1,NYSE:VAR
BBG000BWBW76,NYSE:MED
BBG000BWB7V4,NYSE:VMI
BBG000BW8S60,NYSE:UTX
BBG000BW4804,NYSE:UNT
BBG000BW3299,NYSE:UNP
